"","hhid","cr_surveyed","af_surveyed","sample_purposely","loc_Camp","loc_Host","loc_ITS","gov_Amman","gov_Irbid","gov_Jerash","gov_Mafraq","gov_Zarqa","Azraq","Zaatari","gov_Gaza","cr_female_CLEAN","cr_baseline_age_CLEAN","age_corrected","cr_nationality","af_nationality","af_baseline_role"
"274",114571017,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"275",114571036,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"276",114571088,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"277",114571118,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,13,1,2,2,1
"278",114571139,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"279",114572010,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"280",114572029,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"281",114572031,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"282",114572065,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"283",114572073,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"284",114573015,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"285",114573016,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"286",114573023,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"287",114573048,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"288",114573068,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"289",114573075,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"290",114573076,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"291",114573089,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"292",114573092,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"293",114573095,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"294",114573098,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"295",114573110,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"296",114573115,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"297",114573118,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"298",114573128,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"299",114573167,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,3
"300",114574017,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"301",114574018,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"302",114574023,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"303",114574025,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,1,2,2,1
"304",114574043,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"305",114574048,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"306",114574064,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"307",114574079,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"308",114574113,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,3
"309",114574114,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"310",114574118,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,14,1,2,2,1
"311",114574122,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"312",114574129,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,NA,NA
"313",114574140,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"314",114574162,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"315",114575004,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"316",114575018,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"317",114575021,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"318",114575025,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"319",114575038,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"320",114581004,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,NA,2,1
"321",114581094,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"322",114581109,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,1,1
"323",114581114,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"324",114581133,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"325",114582002,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"326",114582018,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"327",114582019,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"328",114582042,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"329",114582043,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"330",114582082,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"331",114583001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"332",114583025,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"333",114583026,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"334",114583044,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"335",114583117,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,2,2,1
"336",114583157,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"337",114583174,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"338",114583191,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,2,2,1
"339",114584107,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"340",114584119,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"341",114585005,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"342",114591006,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,2
"343",114591060,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"344",114591071,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"345",114591081,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,2
"346",114591099,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"347",114591100,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"348",114591127,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,2,2,1
"349",114591134,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"350",114591146,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"351",114591149,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,2
"352",114591168,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"353",114592007,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,13,0,2,2,1
"354",114592021,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"355",114592040,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"356",114592078,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"357",114592079,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,NA,NA
"358",114593006,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"359",114593019,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"360",114593028,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"361",114593145,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"362",114593160,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"363",114594005,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"364",114594007,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"365",114594011,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"366",114594012,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"367",114594026,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"368",114594038,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"369",114594045,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"370",114594057,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"371",114594067,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,NA,2,1
"372",114594069,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,NA,NA
"373",114594076,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"374",114594080,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,3
"375",114594088,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"376",114594093,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"377",114594095,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"378",114594099,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"379",114594137,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"380",114594138,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"381",114594147,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,14,1,2,2,1
"382",114594149,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"383",114595001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"384",114595030,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"385",114601019,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"386",114601035,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1,2,2,1
"387",114601045,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,2
"388",114601089,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,NA,NA
"389",114601107,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"390",114601113,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,NA,NA
"391",114601119,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"392",114601124,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"393",114601137,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"394",114602005,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"395",114602052,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,13,0,2,2,1
"396",114602055,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"397",114602061,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"398",114602076,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"399",114602077,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,NA,NA
"400",114603005,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,1,2,2,1
"401",114603012,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"402",114603039,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"403",114603083,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"404",114603144,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"405",114603197,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1,2,2,1
"406",114604070,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"407",114604090,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"408",114604092,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"409",114605003,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"410",114611027,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"411",114611056,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,2
"412",114611102,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"413",114611123,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"414",114611132,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"415",114611160,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"416",114612060,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"417",114612071,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"418",114612081,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"419",114612087,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"420",114614031,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"421",114614052,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"422",114615019,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,NA,NA
"423",114616011,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"424",114621007,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"425",114621009,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"426",114621011,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"427",114621015,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"428",114621022,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"429",114621024,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"430",114621026,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"431",114621033,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"432",114621057,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"433",114621077,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"434",114621078,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"435",114621110,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"436",114621112,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"437",114621143,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,1,2,2,1
"438",114621166,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"439",114621172,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,NA,2,1
"440",114622003,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"441",114622009,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"442",114622012,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"443",114622032,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,13,0,2,2,1
"444",114622035,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"445",114622039,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"446",114622046,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"447",114622058,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"448",114622069,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"449",114623002,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"450",114623009,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"451",114623045,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"452",114623065,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"453",114623077,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"454",114623134,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"455",114623162,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"456",114624009,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"457",114624010,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"458",114624020,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,NA,NA
"459",114624050,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"460",114624051,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"461",114624083,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"462",114624127,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"463",114624145,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"464",114625007,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"465",114625009,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"466",114625040,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"467",114631023,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"468",114631076,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"469",114631084,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"470",114631153,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"471",114632014,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"472",114632028,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"473",114634003,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,3,1
"474",114634066,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"475",114635008,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,3,1
"476",114635032,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"477",114635042,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"478",114635043,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,13,0,2,2,1
"479",114641075,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"480",114641083,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"481",114641162,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"482",114642088,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"483",114643003,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"484",114643020,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"485",114643042,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"486",114643049,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"487",114643086,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"488",114643113,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,2,2,1
"489",114643148,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,2,2,1
"490",114643180,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,1,2,2,1
"491",114644006,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"492",114644096,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,NA,NA
"493",114651001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,2,2,1
"494",114651014,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"495",114651041,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"496",114651050,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"497",114651064,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"498",114651097,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"499",114651135,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,2,2,1
"500",114651145,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"501",114652020,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"502",114652075,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"503",114652080,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"504",114653021,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,2,2,1
"505",114653035,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1,2,2,2
"506",114653091,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"507",114653123,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"508",114653190,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"509",114654049,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"510",114654059,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,0,2,2,1
"511",114654153,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"512",114654158,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"513",114655017,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"514",114655020,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"515",114655035,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"516",114655046,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"517",114656003,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"518",114661028,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"519",114661039,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"520",114661042,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"521",114661069,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"522",114661090,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"523",114661103,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,2,2,1
"524",114661126,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,1,2,2,1
"525",114661128,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"526",114661169,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"527",114662025,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"528",114662027,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"529",114662030,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,2,2,1
"530",114662036,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,0,2,2,1
"531",114662085,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"532",114662089,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,0,2,2,1
"533",114663004,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"534",114663024,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"535",114663047,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,2,2,1
"536",114664014,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,16,0,2,2,1
"537",114664081,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,15,0,2,2,1
"538",114671231,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,2,1
"539",114671247,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,2,2,1
"540",114672190,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12,1,2,2,1
"541",114673152,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,2,2,1
"542",114673197,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,2,2,1
"543",202101017,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"544",202101026,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"545",202101037,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"546",202101049,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"547",202101053,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,6,6,1
"548",202101067,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,2
"549",202101071,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"550",202101082,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"551",202101083,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,9,1,6,6,1
"552",202101100,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,6,6,1
"553",202101101,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,6,6,1
"554",202101104,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"555",202101123,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"556",202101153,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"557",202102008,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"558",202102011,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"559",202102014,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,11,0,6,6,1
"560",202102021,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,11,0,6,6,2
"561",202102026,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"562",202102033,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"563",202102047,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"564",202102052,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"565",202102060,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,2,2,1
"566",202102065,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,10,0,2,2,1
